request_id,timestamp,success,ttft,total_time,tokens_generated,tokens_per_sec,prompt_length,error,workload,model,target
1762762135898923,2025-11-10T08:09:05.022751,True,0.05811762809753418,9.123820781707764,70,7.672224353676712,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762135950142,2025-11-10T08:09:05.411829,True,0.09241223335266113,9.461681604385376,74,7.8210198878074575,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136001463,2025-11-10T08:09:29.143194,True,0.16764497756958008,33.14172911643982,256,7.724400833178382,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136053036,2025-11-10T08:09:05.257357,True,0.2017664909362793,9.20431923866272,66,7.170546597598133,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136103617,2025-11-10T08:09:05.909351,True,0.1505603790283203,9.805723428726196,76,7.7505755238165746,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136154952,2025-11-10T08:09:33.067442,True,0.2188243865966797,36.91247057914734,285,7.720967887774023,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136207044,2025-11-10T08:09:10.201929,True,0.16707181930541992,13.994876146316528,101,7.216927034154807,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136257968,2025-11-10T08:09:06.139538,True,0.22230267524719238,9.881564617156982,75,7.5898911666053746,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136310111,2025-11-10T08:09:34.104311,True,0.16996312141418457,37.79418683052063,289,7.646678609489715,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136361230,2025-11-10T08:09:04.543626,True,0.23430538177490234,8.182387828826904,59,7.210609083101691,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136413287,2025-11-10T08:09:06.412075,True,0.18232393264770508,9.998780012130737,76,7.600927303910592,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136464044,2025-11-10T08:09:23.419226,True,0.2686192989349365,26.95517063140869,208,7.716515797441636,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136515431,2025-11-10T08:09:05.254200,True,0.21756434440612793,8.738750457763672,63,7.209268682575734,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136567244,2025-11-10T08:09:06.294266,True,0.29572296142578125,9.727012634277344,74,7.607680053712373,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762136618590,2025-11-10T08:09:28.982836,True,0.24467206001281738,32.36423325538635,249,7.69367832802154,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
